Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,56.58000183105469,62.06999969482422,55.61000061035156,62.06999969482422,62.06999969482422,24
2023-01-04,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,2
2023-01-05,58.5,58.5,58.400001525878906,58.400001525878906,58.400001525878906,3
2023-01-09,47.38999938964844,47.38999938964844,47.38999938964844,47.38999938964844,47.38999938964844,1
2023-01-10,52.2400016784668,52.2400016784668,52.2400016784668,52.2400016784668,52.2400016784668,1
2023-01-11,46.2599983215332,46.77000045776367,45.5,46.77000045776367,46.77000045776367,19
2023-01-19,41.11000061035156,41.11000061035156,41.11000061035156,41.11000061035156,41.11000061035156,0
2023-01-20,39.27000045776367,39.27000045776367,37.68000030517578,37.68000030517578,37.68000030517578,3
2023-01-23,33.0,33.0,29.84000015258789,29.84000015258789,29.84000015258789,29
2023-01-25,33.040000915527344,33.040000915527344,30.5,30.5,30.5,33
2023-01-26,21.0,22.700000762939453,20.100000381469727,20.5,20.5,10197
2023-01-27,19.350000381469727,19.350000381469727,15.25,15.649999618530273,15.649999618530273,64774
2023-01-30,15.850000381469727,18.93000030517578,15.75,18.75,18.75,19969
2023-01-31,20.0,20.0,16.170000076293945,16.170000076293945,16.170000076293945,7848
2023-02-01,16.350000381469727,17.399999618530273,12.680000305175781,12.760000228881836,12.760000228881836,3080
2023-02-02,11.399999618530273,12.739999771118164,10.140000343322754,11.399999618530273,11.399999618530273,14476
2023-02-03,12.350000381469727,12.350000381469727,9.9399995803833,11.649999618530273,11.649999618530273,17123
2023-02-06,10.890000343322754,11.649999618530273,10.300000190734863,10.699999809265137,10.699999809265137,4050
2023-02-07,10.130000114440918,11.15999984741211,9.5,9.5,9.5,8111
2023-02-08,9.699999809265137,9.699999809265137,8.699999809265137,9.050000190734863,9.050000190734863,3006
2023-02-09,8.100000381469727,8.449999809265137,7.260000228881836,8.100000381469727,8.100000381469727,29055
2023-02-10,9.0,10.6899995803833,8.649999618530273,9.699999809265137,9.699999809265137,8716
2023-02-13,11.050000190734863,11.550000190734863,9.770000457763672,9.850000381469727,9.850000381469727,17018
2023-02-14,10.359999656677246,10.359999656677246,7.46999979019165,7.550000190734863,7.550000190734863,14587
2023-02-15,6.929999828338623,8.050000190734863,6.75,6.920000076293945,6.920000076293945,5122
2023-02-16,7.170000076293945,8.630000114440918,6.199999809265137,8.399999618530273,8.399999618530273,12485
2023-02-17,8.739999771118164,9.300000190734863,7.150000095367432,7.150000095367432,7.150000095367432,60108
2023-02-21,7.699999809265137,9.050000190734863,6.929999828338623,9.050000190734863,9.050000190734863,9847
2023-02-22,9.0,10.0,7.940000057220459,8.149999618530273,8.149999618530273,9340
2023-02-23,7.150000095367432,8.609999656677246,7.070000171661377,7.139999866485596,7.139999866485596,12977
2023-02-24,8.300000190734863,9.0,7.860000133514404,7.880000114440918,7.880000114440918,89660
2023-02-27,6.880000114440918,6.900000095367432,5.5,5.690000057220459,5.690000057220459,17605
2023-02-28,5.400000095367432,6.25,5.110000133514404,5.599999904632568,5.599999904632568,22823
2023-03-01,5.699999809265137,6.769999980926514,5.699999809265137,5.949999809265137,5.949999809265137,19970
2023-03-02,8.380000114440918,8.579999923706055,6.949999809265137,7.449999809265137,7.449999809265137,63559
2023-03-03,6.610000133514404,6.730000019073486,5.300000190734863,5.630000114440918,5.630000114440918,46527
2023-03-06,5.5,6.409999847412109,5.5,6.0,6.0,28898
2023-03-07,6.699999809265137,7.550000190734863,5.900000095367432,7.190000057220459,7.190000057220459,23693
2023-03-08,7.699999809265137,9.149999618530273,7.650000095367432,8.15999984741211,8.15999984741211,97455
2023-03-09,8.550000190734863,11.300000190734863,7.25,11.300000190734863,11.300000190734863,98724
2023-03-10,10.350000381469727,12.869999885559082,9.399999618530273,11.399999618530273,11.399999618530273,176785
2023-03-13,13.350000381469727,15.329999923706055,9.5,10.680000305175781,10.680000305175781,285432
2023-03-14,9.5,9.550000190734863,7.170000076293945,7.5,7.5,122594
2023-03-15,8.75,10.100000381469727,8.130000114440918,8.899999618530273,8.899999618530273,86252
2023-03-16,8.449999809265137,8.720000267028809,6.53000020980835,6.849999904632568,6.849999904632568,61222
2023-03-17,6.650000095367432,8.949999809265137,6.550000190734863,7.849999904632568,7.849999904632568,105306
2023-03-20,8.350000381469727,8.899999618530273,6.050000190734863,6.429999828338623,6.429999828338623,109860
2023-03-21,5.179999828338623,5.190000057220459,3.799999952316284,3.890000104904175,3.890000104904175,386611
2023-03-22,3.5899999141693115,4.75,3.4000000953674316,4.75,4.75,57292
2023-03-23,3.950000047683716,5.550000190734863,3.5,4.699999809265137,4.699999809265137,61263
2023-03-24,5.0,5.900000095367432,4.800000190734863,5.050000190734863,5.050000190734863,50703
2023-03-27,4.0,4.599999904632568,3.5,4.099999904632568,4.099999904632568,32070
2023-03-28,4.010000228881836,5.0,4.010000228881836,4.190000057220459,4.190000057220459,35445
2023-03-29,3.25,3.869999885559082,2.940000057220459,2.9600000381469727,2.9600000381469727,59089
2023-03-30,2.7200000286102295,2.7699999809265137,2.430000066757202,2.569999933242798,2.569999933242798,73494
2023-03-31,2.240000009536743,2.490000009536743,1.2799999713897705,1.2799999713897705,1.2799999713897705,245591
