Date,Open,High,Low,Close,Adj Close,Volume
2022-08-19,23.219999313354492,23.219999313354492,22.90999984741211,22.90999984741211,22.90999984741211,2
2022-08-22,20.700000762939453,20.700000762939453,20.450000762939453,20.450000762939453,20.450000762939453,1
2022-08-23,20.350000381469727,20.350000381469727,20.0,20.0,20.0,44
2022-08-24,19.399999618530273,19.399999618530273,19.0,19.399999618530273,19.399999618530273,8
2022-08-25,20.75,20.75,20.579999923706055,20.579999923706055,20.579999923706055,41
2022-08-26,21.100000381469727,21.149999618530273,18.25,18.25,18.25,171
2022-08-29,16.25,16.799999237060547,15.800000190734863,16.200000762939453,16.200000762939453,963
2022-08-30,15.619999885559082,15.619999885559082,14.739999771118164,14.8100004196167,14.8100004196167,344
2022-08-31,15.050000190734863,15.050000190734863,14.729999542236328,14.729999542236328,14.729999542236328,2
2022-09-01,13.649999618530273,13.649999618530273,13.199999809265137,13.199999809265137,13.199999809265137,24
2022-09-02,14.680000305175781,14.680000305175781,14.270000457763672,14.270000457763672,14.270000457763672,3
2022-09-06,13.0,13.289999961853027,12.15999984741211,12.619999885559082,12.619999885559082,172
2022-09-07,12.859999656677246,12.859999656677246,12.40999984741211,12.670000076293945,12.670000076293945,339
2022-09-08,12.289999961853027,12.449999809265137,11.270000457763672,11.579999923706055,11.579999923706055,2800
2022-09-09,12.850000381469727,13.050000190734863,12.720000267028809,13.050000190734863,13.050000190734863,139
2022-09-12,15.399999618530273,16.899999618530273,15.069999694824219,16.899999618530273,16.899999618530273,234
2022-09-13,13.850000381469727,13.850000381469727,12.350000381469727,12.449999809265137,12.449999809265137,48
2022-09-14,12.75,13.149999618530273,12.100000381469727,12.100000381469727,12.100000381469727,205
2022-09-15,11.199999809265137,11.899999618530273,11.199999809265137,11.4399995803833,11.4399995803833,575
2022-09-16,10.0,10.619999885559082,9.680000305175781,10.619999885559082,10.619999885559082,2024
2022-09-19,10.420000076293945,11.600000381469727,10.420000076293945,11.600000381469727,11.600000381469727,16
2022-09-20,13.199999809265137,13.609999656677246,12.899999618530273,13.609999656677246,13.609999656677246,122
2022-09-21,13.800000190734863,13.800000190734863,12.300000190734863,12.399999618530273,12.399999618530273,516
2022-09-22,11.300000190734863,11.649999618530273,10.75,11.600000381469727,11.600000381469727,5195
2022-09-23,10.399999618530273,10.5,10.050000190734863,10.100000381469727,10.100000381469727,2434
2022-09-26,10.880000114440918,11.75,10.550000190734863,10.899999618530273,10.899999618530273,6868
2022-09-27,11.699999809265137,11.800000190734863,10.699999809265137,11.149999618530273,11.149999618530273,304
2022-09-28,8.899999618530273,9.850000381469727,8.75,9.800000190734863,9.800000190734863,4089
2022-09-29,8.550000190734863,8.550000190734863,7.099999904632568,7.449999809265137,7.449999809265137,4147
2022-09-30,7.0,7.349999904632568,6.449999809265137,6.449999809265137,6.449999809265137,565
2022-10-03,5.900000095367432,6.869999885559082,5.699999809265137,6.699999809265137,6.699999809265137,2476
2022-10-04,7.849999904632568,7.849999904632568,7.400000095367432,7.659999847412109,7.659999847412109,1336
2022-10-05,7.429999828338623,8.399999618530273,7.0,8.399999618530273,8.399999618530273,3247
2022-10-06,8.279999732971191,8.279999732971191,7.909999847412109,7.949999809265137,7.949999809265137,1311
2022-10-07,6.849999904632568,6.849999904632568,6.050000190734863,6.050000190734863,6.050000190734863,319
2022-10-11,6.099999904632568,6.099999904632568,5.739999771118164,5.739999771118164,5.739999771118164,3
2022-10-12,6.059999942779541,6.059999942779541,5.699999809265137,5.699999809265137,5.699999809265137,502
2022-10-13,4.739999771118164,6.96999979019165,4.739999771118164,6.949999809265137,6.949999809265137,2575
2022-10-14,7.300000190734863,7.300000190734863,5.599999904632568,5.639999866485596,5.639999866485596,1028
2022-10-17,6.449999809265137,6.5,6.099999904632568,6.5,6.5,57
2022-10-18,7.75,7.840000152587891,6.150000095367432,6.5,6.5,989
2022-10-19,6.900000095367432,7.199999809265137,6.739999771118164,7.0,7.0,112
2022-10-20,7.449999809265137,7.5,6.699999809265137,6.800000190734863,6.800000190734863,442
2022-10-21,6.650000095367432,8.199999809265137,6.550000190734863,8.199999809265137,8.199999809265137,1443
2022-10-24,8.199999809265137,9.270000457763672,7.75,9.270000457763672,9.270000457763672,613
2022-10-25,9.350000381469727,10.050000190734863,9.069999694824219,10.0,10.0,5224
2022-10-26,8.949999809265137,9.59000015258789,8.380000114440918,8.760000228881836,8.760000228881836,1430
2022-10-27,7.550000190734863,7.75,6.800000190734863,7.099999904632568,7.099999904632568,386
2022-10-28,8.0,11.75,8.0,11.199999809265137,11.199999809265137,1955
2022-10-31,9.5,10.09000015258789,9.5,9.850000381469727,9.850000381469727,94
2022-11-01,9.100000381469727,9.100000381469727,8.149999618530273,8.449999809265137,8.449999809265137,901
2022-11-02,8.25,8.800000190734863,6.570000171661377,6.570000171661377,6.570000171661377,946
2022-11-03,5.550000190734863,5.75,4.739999771118164,4.739999771118164,4.739999771118164,2258
2022-11-04,5.670000076293945,5.670000076293945,3.700000047683716,4.449999809265137,4.449999809265137,8890
2022-11-07,4.300000190734863,4.550000190734863,3.880000114440918,4.550000190734863,4.550000190734863,11728
2022-11-08,4.699999809265137,5.050000190734863,4.449999809265137,4.449999809265137,4.449999809265137,159
2022-11-09,4.199999809265137,4.199999809265137,3.5999999046325684,3.5999999046325684,3.5999999046325684,2309
2022-11-10,5.039999961853027,6.599999904632568,4.699999809265137,6.599999904632568,6.599999904632568,7022
2022-11-11,6.650000095367432,7.679999828338623,6.650000095367432,7.300000190734863,7.300000190734863,811
2022-11-14,7.449999809265137,7.550000190734863,6.800000190734863,7.550000190734863,7.550000190734863,80
2022-11-15,8.399999618530273,9.0,7.25,7.5,7.5,604
2022-11-16,6.900000095367432,7.0,6.650000095367432,6.949999809265137,6.949999809265137,32
2022-11-17,6.900000095367432,7.980000019073486,6.849999904632568,7.980000019073486,7.980000019073486,381
2022-11-18,7.960000038146973,8.100000381469727,7.429999828338623,7.949999809265137,7.949999809265137,468
2022-11-21,6.949999809265137,6.949999809265137,6.5,6.550000190734863,6.550000190734863,285
2022-11-22,6.5,7.099999904632568,6.099999904632568,7.099999904632568,7.099999904632568,1690
2022-11-23,7.150000095367432,7.659999847412109,7.03000020980835,7.25,7.25,361
